id_paisano,desagregacion,pais_cod,encuesta,ano,gap,desagregacion_por_orden,variable_orden,boundL,boundH,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
ARG-5,Woman,ARG,,-5,-2.778188228607178,1,,-4.238360404968262,-1.318022727966309,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG-4,Woman,ARG,,-4,-4.337456226348877,1,,-5.835899829864502,-2.839005708694458,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG-3,Woman,ARG,,-3,-3.02543306350708,1,,-4.61305046081543,-1.437816023826599,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG-2,Woman,ARG,,-2,-1.659177541732788,1,,-3.354202032089233,0.0358557589352131,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG-1,Woman,ARG,,-1,0.0,1,,0.0,0.0,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG0,Woman,ARG,,0,-12.9284029006958,1,,-17.61877250671387,-8.238044738769531,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG1,Woman,ARG,,1,5.745723247528076,1,,0.4385437965393066,11.052903175354,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG2,Woman,ARG,,2,16.92981338500977,1,,10.92556095123291,22.9340705871582,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG3,Woman,ARG,,3,28.18637657165527,1,,21.47155380249023,34.90120697021484,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG4,Woman,ARG,,4,43.49111938476563,1,,35.80067825317383,51.18156433105469,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG5,Woman,ARG,,5,58.63879013061523,1,,49.99465942382813,67.28292846679688,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG6,Woman,ARG,,6,68.87995910644531,1,,59.02157974243164,78.73833465576172,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG7,Woman,ARG,,7,93.39170837402344,1,,82.1201171875,104.6633224487305,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG8,Woman,ARG,,8,109.4505386352539,1,,96.9804458618164,121.9206161499023,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG9,Woman,ARG,,9,114.0739288330078,1,,100.3587493896484,127.7891082763672,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
ARG10,Woman,ARG,,10,136.1454467773438,1,,120.3648834228516,151.9259948730469,Woman,1,Argentina,Argentina,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
BRA-5,Woman,BRA,,-5,-10.02112865447998,1,,-10.8663272857666,-9.175944328308105,Woman,1,Brazil,Brazil,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
BRA-4,Woman,BRA,,-4,-8.139130592346191,1,,-8.987136840820312,-7.29112434387207,Woman,1,Brazil,Brazil,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
BRA-3,Woman,BRA,,-3,-6.428212642669678,1,,-7.293564319610596,-5.562860488891602,Woman,1,Brazil,Brazil,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
BRA-2,Woman,BRA,,-2,-3.62350869178772,1,,-4.516442775726318,-2.730583429336548,Woman,1,Brazil,Brazil,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
BRA-1,Woman,BRA,,-1,0.0,1,,0.0,0.0,Woman,1,Brazil,Brazil,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
BRA0,Woman,BRA,,0,-2.516532182693481,1,,-5.384974002838135,0.3519196808338165,Woman,1,Brazil,Brazil,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
BRA1,Woman,BRA,,1,34.04767227172852,1,,30.80747985839844,37.28786087036133,Woman,1,Brazil,Brazil,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
BRA2,Woman,BRA,,2,48.45919036865234,1,,45.02233123779297,51.89605712890625,Woman,1,Brazil,Brazil,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
BRA3,Woman,BRA,,3,59.24173736572266,1,,55.57514572143555,62.90831756591797,Woman,1,Brazil,Brazil,"The graph shows the Effects of first childbirth (with 95% confidence intervals) estimated from an event-study model using individual-level pseudo-panels. Each point represents the percentage change in the labor informality rate in the indicated year relative to the year prior to childbirth (normalized to zero), controlling for cohort and year fixed effects.",Motherhood effect on labor informality,"Source: constructed based on Household Surveys. For more details see Marchionni and Pedrazzi (2025), 'The last hurdle? Unyielding motherhood effects in the context of declining gender inequality in Latin America', World Development Vol. 195."
