id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
ARG2003,"Total, mathematic",ARG,,2003,,1,1,"Total, mathematic",1,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,"Low-skilled household, mathematics",ARG,,2003,,2,2,"Qualification, mathematic",2,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,"Medium-skilled household, mathematics",ARG,,2003,,3,3,"Qualification, mathematic",2,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,"High-skilled household, mathematics",ARG,,2003,,4,4,"Qualification, mathematic",2,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,"Total, language",ARG,,2003,,5,5,"Total, language",3,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,"Low-skilled household, language",ARG,,2003,,6,6,"Qualification, language",4,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,"Medium-skilled household, language",ARG,,2003,,7,7,"Qualification, language",4,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,"High-skilled household, language",ARG,,2003,,8,8,"Qualification, language",4,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,"Total, science",ARG,,2003,,9,9,"Total, science",5,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,"Low-skilled household, science",ARG,,2003,,10,10,"Qualification, science",6,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,"Medium-skilled household, science",ARG,,2003,,11,11,"Qualification, science",6,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,"High-skilled household, science",ARG,,2003,,12,12,"Qualification, science",6,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,13,ARG,,2003,,13,13,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,14,ARG,,2003,,14,14,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,15,ARG,,2003,,15,15,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,16,ARG,,2003,,16,16,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,17,ARG,,2003,,17,17,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,18,ARG,,2003,,18,18,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,19,ARG,,2003,,19,19,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,20,ARG,,2003,,20,20,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2003,21,ARG,,2003,,21,21,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,"Total, mathematic",ARG,PISA,2006,61.72335815429688,1,1,"Total, mathematic",1,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,"Low-skilled household, mathematics",ARG,PISA,2006,62.93457794189453,2,2,"Qualification, mathematic",2,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,"Medium-skilled household, mathematics",ARG,PISA,2006,55.66733932495117,3,3,"Qualification, mathematic",2,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,"High-skilled household, mathematics",ARG,PISA,2006,54.70377731323242,4,4,"Qualification, mathematic",2,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,"Total, language",ARG,PISA,2006,35.21286010742188,5,5,"Total, language",3,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,"Low-skilled household, language",ARG,PISA,2006,36.35078430175781,6,6,"Qualification, language",4,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,"Medium-skilled household, language",ARG,PISA,2006,27.99714088439941,7,7,"Qualification, language",4,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,"High-skilled household, language",ARG,PISA,2006,31.0711555480957,8,8,"Qualification, language",4,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,"Total, science",ARG,PISA,2006,50.46641540527344,9,9,"Total, science",5,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,"Low-skilled household, science",ARG,PISA,2006,53.31707763671875,10,10,"Qualification, science",6,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,"Medium-skilled household, science",ARG,PISA,2006,47.49375152587891,11,11,"Qualification, science",6,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,"High-skilled household, science",ARG,PISA,2006,43.45063400268555,12,12,"Qualification, science",6,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,13,ARG,PISA,2006,,13,13,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,14,ARG,PISA,2006,,14,14,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,15,ARG,PISA,2006,,15,15,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,16,ARG,PISA,2006,,16,16,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,17,ARG,PISA,2006,,17,17,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,18,ARG,PISA,2006,,18,18,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,19,ARG,PISA,2006,,19,19,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,20,ARG,PISA,2006,,20,20,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG2006,21,ARG,PISA,2006,,21,21,.,,Argentina,Percentage of women among the bottom 10% test scores for 15 year-old students,Percentage of students in the bottom 10% of the standardized test scores distribution for 15 year-old students who are women.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
