id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
ARG2000,Total,ARG,,2000,94.19095611572266,1,1,,Total,1,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2000,Mujeres,ARG,,2000,96.08265686035156,2,2,,Género,4,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2000,Hombres,ARG,,2000,92.43448638916016,3,3,,Género,4,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2000,Brecha mujeres - hombres,ARG,,2000,3.648171186447144,4,4,1.3419386,Brecha mujeres - hombres,5,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2000,Mujeres en hogares de baja calificación,ARG,,2000,94.45791625976563,6,6,,Calificación (mujeres),11,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2000,Mujeres en hogares de media calificación,ARG,,2000,97.77652740478516,7,7,,Calificación (mujeres),11,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2000,Mujeres en hogares de alta calificación,ARG,,2000,99.47834014892578,8,8,,Calificación (mujeres),11,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2000,Hombres en hogares de baja calificación,ARG,,2000,89.76455688476563,9,9,,Calificación (hombres),12,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2000,Hombres en hogares de media calificación,ARG,,2000,97.00209045410156,10,10,,Calificación (hombres),12,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2000,Hombres en hogares de alta calificación,ARG,,2000,96.23506164550781,11,11,,Calificación (hombres),12,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2000,Mujer,ARG,,2000,96.08265686035156,22,22,,Mujer,2,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2000,Hombre,ARG,,2000,92.43448638916016,23,23,,Hombre,3,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2000,Ratio mujeres/hombres,ARG,,2000,1.039467692375183,26,26,,Ratio mujeres/hombres,6,Argentina,Argentina,Porcentaje de adolescentes entre 3 y 5 años mayores a la edad teórica de finalización del nivel primario que completaron ese nivel.,Tasa de finalización del nivel primario,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
